address,area,baths,beds,brokerName,detailUrl,id,imgSrc,latitude,longitude,price,statusText,statusType
"3001 SW 1st Ave APT 205, Miami, FL 33129",1202,2.0,2,"Sterling One Realty, Inc.",https://www.zillow.com/homedetails/3001-SW-1st-Ave-APT-205-Miami-FL-33129/43869742_zpid/,43869742,https://photos.zillowstatic.com/fp/256e875e5735b2e15e4b02069e66f961-p_e.jpg,25.750755,-80.2099,"$389,998",Townhouse for sale,FOR_SALE
"1450 SW 25th Ave, Miami, FL 33145",1802,3.0,4,JFA Realty Co,https://www.zillow.com/homedetails/1450-SW-25th-Ave-Miami-FL-33145/43851872_zpid/,43851872,https://photos.zillowstatic.com/fp/f1b58d736a87a4c6a7eb3cca386067fd-p_e.jpg,25.759058,-80.2367,"$795,000",House for sale,FOR_SALE
"3000 Coral Way APT 915, Miami, FL 33145",752,1.0,1,"Portal Real Estate, LLC",https://www.zillow.com/homedetails/3000-Coral-Way-APT-915-Miami-FL-33145/63614686_zpid/,63614686,https://photos.zillowstatic.com/fp/8c584809dc613b8849a79ad60db17eda-p_e.jpg,25.74947,-80.24225,"$350,000",Condo for sale,FOR_SALE
"488 NE 18th St UNIT 3507, Miami, FL 33132",979,2.0,1,FACCIN Group Realty,https://www.zillow.com/homedetails/488-NE-18th-St-UNIT-3507-Miami-FL-33132/306392786_zpid/,306392786,https://photos.zillowstatic.com/fp/efc2bb45235362960921ea3bc1a9c5ee-p_e.jpg,25.79351,-80.18751,"$655,000",Condo for sale,FOR_SALE
"601 NE 23rd St APT 902, Miami, FL 33137",1146,2.0,3,Luxe Properties,https://www.zillow.com/homedetails/601-NE-23rd-St-APT-902-Miami-FL-33137/121345875_zpid/,121345875,https://photos.zillowstatic.com/fp/0f5a12e580532ca3cb9945561e1b3549-p_e.jpg,25.79946,-80.18635,"$530,000",Condo for sale,FOR_SALE
"14800 SW 104th Ave, Miami, FL 33176",1055,2.0,3,Rubia Realty Group Corp,https://www.zillow.com/homedetails/14800-SW-104th-Ave-Miami-FL-33176/44290174_zpid/,44290174,https://photos.zillowstatic.com/fp/9ac1ea9f4d1f51c78a6bb6842d594fa4-p_e.jpg,25.631676,-80.36269,"$478,000",House for sale,FOR_SALE
"10900 SW 104th St APT 127, Miami, FL 33176",1350,2.0,2,Success Realty of S. Florida,https://www.zillow.com/homedetails/10900-SW-104th-St-APT-127-Miami-FL-33176/63183353_zpid/,63183353,https://photos.zillowstatic.com/fp/5ba1b04881d6844fb51abd1cc4125b26-p_e.jpg,25.671373,-80.37175,"$325,000",Condo for sale,FOR_SALE
"12435 SW 84 Avenue Rd, Miami, FL 33156",1086,2.0,3,"Compass Florida, LLC.",https://www.zillow.com/homedetails/12435-SW-84-Avenue-Rd-Miami-FL-33156/44284457_zpid/,44284457,https://photos.zillowstatic.com/fp/4113354c821eb60fd219e572697d201a-p_e.jpg,25.654451,-80.32989,"$549,000",House for sale,FOR_SALE
"8650 SW 109th Ave #3116, Miami, FL 33173",1442,2.0,3,NXT LVL Realty,https://www.zillow.com/homedetails/8650-SW-109th-Ave-3116-Miami-FL-33173/70787417_zpid/,70787417,https://photos.zillowstatic.com/fp/130db14bd90aa96b0490729c2d8ae8d5-p_e.jpg,25.689182,-80.3707,"$284,900",Condo for sale,FOR_SALE
"92 SW 3rd St APT 3806, Miami, FL 33130",930,2.0,2,Keller Williams Miami Beach Realty,https://www.zillow.com/homedetails/92-SW-3rd-St-APT-3806-Miami-FL-33130/113377715_zpid/,113377715,https://photos.zillowstatic.com/fp/12402f1e27f6b4fe31815665b31155d4-p_e.jpg,25.76955,-80.1952,"$500,000",Condo for sale,FOR_SALE
"133 NW 69th St, Miami, FL 33150",1166,2.0,4,Resivest Realty LLC,https://www.zillow.com/homedetails/133-NW-69th-St-Miami-FL-33150/43807090_zpid/,43807090,https://photos.zillowstatic.com/fp/b26901f0cfd525af4797176ba5c5e93e-p_e.jpg,25.83866,-80.1991,"$312,000",Foreclosure,FOR_SALE
"14121 SW 161st Ct, Miami, FL 33196",1605,2.0,3,Cosmo International Investment Group,https://www.zillow.com/homedetails/14121-SW-161st-Ct-Miami-FL-33196/54697067_zpid/,54697067,https://photos.zillowstatic.com/fp/f09aecf96b2900273729e7061e5305f6-p_e.jpg,25.63504,-80.45461,"$594,900",House for sale,FOR_SALE
"12772 SW 229th Ter #0, Miami, FL 33170",1804,3.0,3,Dream Life Realty,https://www.zillow.com/homedetails/12772-SW-229th-Ter-0-Miami-FL-33170/2060434474_zpid/,2060434474,https://photos.zillowstatic.com/fp/478bbe872839deb689085568057aa8ab-p_e.jpg,25.5535,-80.39777,"$450,000",Townhouse for sale,FOR_SALE
"15611 SW 143rd Ave, Miami, FL 33177",1673,2.0,4,The Keyes Company,https://www.zillow.com/homedetails/15611-SW-143rd-Ave-Miami-FL-33177/44333873_zpid/,44333873,https://photos.zillowstatic.com/fp/891676c75904f5fb3757c636b8f02a00-p_e.jpg,25.622284,-80.42487,"$510,000",House for sale,FOR_SALE
"10423 N Kendall Dr APT C107, Miami, FL 33176",1010,2.0,2,Rubia Realty Group Corp,https://www.zillow.com/homedetails/10423-N-Kendall-Dr-APT-C107-Miami-FL-33176/64489962_zpid/,64489962,https://photos.zillowstatic.com/fp/d6b41b0dd5779c41f2df12a7f7dc9571-p_e.jpg,25.688196,-80.36267,"$258,000",Condo for sale,FOR_SALE
"8565 SW 116th St, Miami, FL 33156",8282,9.0,4,Coldwell Banker Realty,https://www.zillow.com/homedetails/8565-SW-116th-St-Miami-FL-33156/87937848_zpid/,87937848,https://photos.zillowstatic.com/fp/eee72327f77a077396b7ea4396a4d256-p_e.jpg,25.66266,-80.334206,"$7,800,000",House for sale,FOR_SALE
"61 SW 58th Ct, Miami, FL 33144",2682,4.0,5,Keller Williams Eagle Realty,https://www.zillow.com/homedetails/61-SW-58th-Ct-Miami-FL-33144/43833785_zpid/,43833785,https://photos.zillowstatic.com/fp/05e007641bf92c44658d336cd428bba9-p_e.jpg,25.769836,-80.29041,"$489,000",House for sale,FOR_SALE
"19851 SW 114th Ave APT 302, Miami, FL 33157",800,2.0,2,DecoNova International Group,https://www.zillow.com/homedetails/19851-SW-114th-Ave-APT-302-Miami-FL-33157/44349467_zpid/,44349467,https://photos.zillowstatic.com/fp/4e2df8a4463b61ac33bdbe937328274e-p_e.jpg,25.582245,-80.37606,"$169,900",Condo for sale,FOR_SALE
"11831 SW 170th Ter, Miami, FL 33177",1190,2.0,3,RE/MAX Advance Realty II,https://www.zillow.com/homedetails/11831-SW-170th-Ter-Miami-FL-33177/44343020_zpid/,44343020,https://photos.zillowstatic.com/fp/8a37bf9d85abf88aadf75a8682f10544-p_e.jpg,25.610014,-80.38432,"$475,000",House for sale,FOR_SALE
"1901 NW South River Dr APT 50E, Miami, FL 33125",1000,2.0,2,Xcellence Realty,https://www.zillow.com/homedetails/1901-NW-South-River-Dr-APT-50E-Miami-FL-33125/43825537_zpid/,43825537,https://photos.zillowstatic.com/fp/5dfc38c36b0fbee6ecadb623f0b305a8-p_e.jpg,25.785172,-80.22656,"$290,000",Townhouse for sale,FOR_SALE
"4361 Mayfair Dr, Miami, FL 33133",3691,4.0,5,Florida Capital Realty,https://www.zillow.com/homedetails/4361-Mayfair-Dr-Miami-FL-33133/43863936_zpid/,43863936,https://photos.zillowstatic.com/fp/be16c34e542b8feff7dea945df21dc21-p_e.jpg,25.709455,-80.2534,"$2,390,000",House for sale,FOR_SALE
"8901 SW 95th Ave, Miami, FL 33176",2939,2.0,4,Sea Grove Realty,https://www.zillow.com/homedetails/8901-SW-95th-Ave-Miami-FL-33176/44276467_zpid/,44276467,https://photos.zillowstatic.com/fp/3cd0e59b99d48d7466bd40339f39b6bb-p_e.jpg,25.686115,-80.34833,"$1,100,000",House for sale,FOR_SALE
"142 SW 18th Ave APT 27, Miami, FL 33135",725,1.0,2,Midtown Realty International Inc,https://www.zillow.com/homedetails/142-SW-18th-Ave-APT-27-Miami-FL-33135/64453524_zpid/,64453524,https://photos.zillowstatic.com/fp/2f7cb5d0b243e0ce4b91e4c1b3f21e4b-p_e.jpg,25.770958,-80.22516,"$200,000",Condo for sale,FOR_SALE
"14421 SW 142nd Ct, Miami, FL 33186",1449,2.0,3,Keller Williams Realty of VB,https://www.zillow.com/homedetails/14421-SW-142nd-Ct-Miami-FL-33186/44329739_zpid/,44329739,https://photos.zillowstatic.com/fp/bb9c0529b011b0cfd8b8c04cb6a2f50f-p_e.jpg,25.63281,-80.4232,"$449,900",House for sale,FOR_SALE
"1451 Brickell Ave #1, Miami, FL 33131",11068,8.0,5,Douglas Elliman,https://www.zillow.com/homedetails/1451-Brickell-Ave-1-Miami-FL-33131/2091768695_zpid/,2091768695,https://photos.zillowstatic.com/fp/053b9224b6a38c3f44ac5720d412a268-p_e.jpg,25.758121,-80.1924,"$38,500,000",Condo for sale,FOR_SALE
"1120 NW 65th St, Miami, FL 33150",947,1.0,3,"Elite Realty Partners, Inc.",https://www.zillow.com/homedetails/1120-NW-65th-St-Miami-FL-33150/43809203_zpid/,43809203,https://photos.zillowstatic.com/fp/fac6c63a0b21d1c56ed4c18891f65479-p_e.jpg,25.834105,-80.21528,"$320,000",House for sale,FOR_SALE
"275 SW 50th Ave, Miami, FL 33134",700,1.0,2,LoKation,https://www.zillow.com/homedetails/275-SW-50th-Ave-Miami-FL-33134/43846350_zpid/,43846350,https://photos.zillowstatic.com/fp/adf608b6152f62c1b2008f5c210eec60-p_e.jpg,25.76885,-80.27629,"$339,000",House for sale,FOR_SALE
"1142 N Venetian Dr, Miami Beach, FL 33139",6685,6.0,6,The Corcoran Group,https://www.zillow.com/homedetails/1142-N-Venetian-Dr-Miami-Beach-FL-33139/43831764_zpid/,43831764,https://photos.zillowstatic.com/fp/37f70ce84db74b746bf18a70c73c7346-p_e.jpg,25.79073,-80.171906,"$21,900,000",House for sale,FOR_SALE
"10855 SW 82nd Ave, Miami, FL 33156",2327,3.0,3,"ON Florida Realty, LLC.",https://www.zillow.com/homedetails/10855-SW-82nd-Ave-Miami-FL-33156/44283802_zpid/,44283802,https://photos.zillowstatic.com/fp/44ae5bc3430d05f820acbd7d367abc67-p_e.jpg,25.669407,-80.3265,"$1,195,000",House for sale,FOR_SALE
"13312 SW 136th Ter, Miami, FL 33186",2698,3.0,3,Onepath Realty LLC,https://www.zillow.com/homedetails/13312-SW-136th-Ter-Miami-FL-33186/54697318_zpid/,54697318,https://photos.zillowstatic.com/fp/a350feb38a13fb35f0453ff22317f4eb-p_e.jpg,25.640684,-80.40921,"$1,080,000",House for sale,FOR_SALE
"801 Brickell Bay Dr APT 1968, Miami, FL 33131",990,2.0,2,Xcellence Realty,https://www.zillow.com/homedetails/801-Brickell-Bay-Dr-APT-1968-Miami-FL-33131/43874376_zpid/,43874376,https://photos.zillowstatic.com/fp/43616288e69dac6d840b738109383e2c-p_e.jpg,25.76532,-80.18952,"$390,000",Condo for sale,FOR_SALE
"495 Brickell Ave APT 3805, Miami, FL 33131",1450,2.0,2,"Redilco Int'l Real Estate, LLC",https://www.zillow.com/homedetails/495-Brickell-Ave-APT-3805-Miami-FL-33131/92448563_zpid/,92448563,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=25.768295288085938,-80.18844604492188&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Ve7_SkiQfuO_8YriTLsUqhm4mJo=",25.768295,-80.188446,"$1,150,000",Condo for sale,FOR_SALE
"(undisclosed Address), Miami, FL 33177",1679,4.0,5,The Keyes Company,https://www.zillow.com/homedetails/Miami-FL-33177/44348670_zpid/,44348670,https://photos.zillowstatic.com/fp/18502a29576af7e5f1b9e0c8ff5d8849-p_e.jpg,,,"$459,900",House for sale,FOR_SALE
"13785 SW 169th Ter, Miami, FL 33177",1252,2.0,3,Florida Realty of Miami Corp,https://www.zillow.com/homedetails/13785-SW-169th-Ter-Miami-FL-33177/60798833_zpid/,60798833,https://photos.zillowstatic.com/fp/331e4703e5bb8ede3e4c01bbc670ca83-p_e.jpg,25.610453,-80.41587,"$408,000",House for sale,FOR_SALE
"3080 Munroe Dr, Miami, FL 33133",7279,6.0,5,One Sotheby's International Realty,https://www.zillow.com/homedetails/3080-Munroe-Dr-Miami-FL-33133/43862132_zpid/,43862132,https://photos.zillowstatic.com/fp/e1480987cd3cebe7fb997e2c33d6bcf6-p_e.jpg,25.72261,-80.24185,"$48,000,000",House for sale,FOR_SALE
"4805 NW 7th St APT 308-15, Miami, FL 33126",798,2.0,2,Keller Williams Realty Premier Properties,https://www.zillow.com/homedetails/4805-NW-7th-St-APT-308-15-Miami-FL-33126/43819563_zpid/,43819563,https://photos.zillowstatic.com/fp/25cb3618e522b8a6636bef874af05b20-p_e.jpg,25.780432,-80.273415,"$250,000",Condo for sale,FOR_SALE
"9849 SW 111th Ter, Miami, FL 33176",3910,4.0,5,Coldwell Banker Realty,https://www.zillow.com/homedetails/9849-SW-111th-Ter-Miami-FL-33176/44283220_zpid/,44283220,https://photos.zillowstatic.com/fp/7852a20630f878dc8e125e0e889497eb-p_e.jpg,25.666487,-80.3543,"$1,790,000",House for sale,FOR_SALE
"300 Biscayne Boulevard Way PENTHOUSE 6301, Miami, FL 33131",19686,14.0,7,Cervera Real Estate Inc.,https://www.zillow.com/homedetails/300-Biscayne-Boulevard-Way-PENTHOUSE-6301-Miami-FL-33131/2068603070_zpid/,2068603070,https://photos.zillowstatic.com/fp/51cb055acfa09313b109da64870e00d1-p_e.jpg,,,"$59,000,000",Condo for sale,FOR_SALE
"1065 NW 52nd St, Miami, FL 33127",1979,2.0,3,RE/MAX Direct,https://www.zillow.com/homedetails/1065-NW-52nd-St-Miami-FL-33127/43811441_zpid/,43811441,https://photos.zillowstatic.com/fp/c6099406630662666749846d8353e701-p_e.jpg,25.823181,-80.21354,"$469,000",House for sale,FOR_SALE
"711 NE 72nd St, Miami, FL 33138",1000,2.0,2,Graber Realty Group LLC,https://www.zillow.com/homedetails/711-NE-72nd-St-Miami-FL-33138/43827547_zpid/,43827547,https://photos.zillowstatic.com/fp/8654c1605ccf364a2132063b734273bf-p_e.jpg,25.84126,-80.182,"$829,000",House for sale,FOR_SALE
"9600 SW 103rd Ave, Miami, FL 33176",2567,3.0,5,Cervera Real Estate Inc.,https://www.zillow.com/homedetails/9600-SW-103rd-Ave-Miami-FL-33176/44277765_zpid/,44277765,https://photos.zillowstatic.com/fp/c583fec360315f63fc80b7432ea474b7-p_e.jpg,25.680962,-80.36017,"$899,000",House for sale,FOR_SALE
"13648 SW 119th Ave, Miami, FL 33186",2550,3.0,4,Berkshire Hathaway HomeServices Florida Realty,https://www.zillow.com/homedetails/13648-SW-119th-Ave-Miami-FL-33186/58455527_zpid/,58455527,https://photos.zillowstatic.com/fp/3e10099837b0f785d38291a5aa75b0cf-p_e.jpg,25.64075,-80.38741,"$640,000",House for sale,FOR_SALE
"9264 SW 21st Ter, Miami, FL 33165",2336,3.0,4,"Outside Investments, Inc.",https://www.zillow.com/homedetails/9264-SW-21st-Ter-Miami-FL-33165/44181438_zpid/,44181438,https://photos.zillowstatic.com/fp/ec031a4bf1b1c445a701eef11aa3c875-p_e.jpg,25.749355,-80.34492,"$689,000",House for sale,FOR_SALE
"16610 SW 99th Ave, Miami, FL 33157",1602,2.0,3,"Angela J. Couseillant, P.A.",https://www.zillow.com/homedetails/16610-SW-99th-Ave-Miami-FL-33157/44298279_zpid/,44298279,https://photos.zillowstatic.com/fp/c5f6a95269465c38dda48f3118555fca-p_e.jpg,25.615173,-80.353485,"$549,000",House for sale,FOR_SALE
"1423 NW 69th St, Miami, FL 33147",816,1.0,2,Nexus Miami R E Group LLC,https://www.zillow.com/homedetails/1423-NW-69th-St-Miami-FL-33147/43808976_zpid/,43808976,https://photos.zillowstatic.com/fp/15992bed9f3daa2110a650bde3824acb-p_e.jpg,25.83753,-80.22161,"$220,000",House for sale,FOR_SALE
"6844 NW 6th Ct, Miami, FL 33150",736,2.0,3,"Cohen & Roth, LLC",https://www.zillow.com/homedetails/6844-NW-6th-Ct-Miami-FL-33150/43807556_zpid/,43807556,https://photos.zillowstatic.com/fp/b3e785d746c15ca0fd5cb2568cdc6795-p_e.jpg,25.837576,-80.20817,"$375,000",House for sale,FOR_SALE
"6977 SW 115th Pl, Miami, FL 33173",1330,3.0,3,Canvas Real Estate,https://www.zillow.com/homedetails/6977-SW-115th-Pl-Miami-FL-33173/2122780891_zpid/,2122780891,https://photos.zillowstatic.com/fp/f4f6a9576ca78a5297e767d73ee64169-p_e.jpg,25.702492,-80.379776,"$420,000",House for sale,FOR_SALE
"10350 SW 220th St APT 242, Miami, FL 33190",940,2.0,2,Busca Real Estate Corp,https://www.zillow.com/homedetails/10350-SW-220th-St-APT-242-Miami-FL-33190/44355347_zpid/,44355347,https://photos.zillowstatic.com/fp/b72aa5ff90abc8115661bb648a105db4-p_e.jpg,25.56165,-80.35963,"$239,999",Condo for sale,FOR_SALE
"100 SW 76th Ave, Miami, FL 33144",1100,2.0,3,Keller Williams Legacy,https://www.zillow.com/homedetails/100-SW-76th-Ave-Miami-FL-33144/44166902_zpid/,44166902,https://photos.zillowstatic.com/fp/5b4fb07986b87b51cb3fba01991a13cd-p_e.jpg,25.768902,-80.31859,"$460,000",House for sale,FOR_SALE
"3529 SW 26th St, Miami, FL 33133",1016,2.0,3,EXP Realty LLC,https://www.zillow.com/homedetails/3529-SW-26th-St-Miami-FL-33133/43858551_zpid/,43858551,https://photos.zillowstatic.com/fp/e406b6d1580dc6ebd1285b615533c0c2-p_e.jpg,25.7433,-80.25106,"$749,000",House for sale,FOR_SALE
"11000 SW 218th Ter, Miami, FL 33170",1455,2.0,5,Thomas Realty Consultants,https://www.zillow.com/homedetails/11000-SW-218th-Ter-Miami-FL-33170/44356137_zpid/,44356137,https://photos.zillowstatic.com/fp/9a0a24302ee6ade0be093e70637675e4-p_e.jpg,25.563967,-80.37024,"$340,000",House for sale,FOR_SALE
"700 NE 25th St APT 1603, Miami, FL 33137",1382,2.0,2,Professional Realty Srvcs LLC,https://www.zillow.com/homedetails/700-NE-25th-St-APT-1603-Miami-FL-33137/82414885_zpid/,82414885,https://photos.zillowstatic.com/fp/e5cb4428333473476844a7bfe763b381-p_e.jpg,25.800812,-80.18567,"$749,000",Condo for sale,FOR_SALE
"8351 SW 27th St, Miami, FL 33155",1663,3.0,4,Keller Williams Capital Realty,https://www.zillow.com/homedetails/8351-SW-27th-St-Miami-FL-33155/44190931_zpid/,44190931,https://photos.zillowstatic.com/fp/4ebcbb578e0aad24c14b29aa46262521-p_e.jpg,25.74548,-80.33103,"$750,000",House for sale,FOR_SALE
"1642 SW 19th Ter, Miami, FL 33145",1191,2.0,3,Trust Realty Team,https://www.zillow.com/homedetails/1642-SW-19th-Ter-Miami-FL-33145/308907763_zpid/,308907763,https://photos.zillowstatic.com/fp/c0d82282272e962bcb00a5e59480b94a-p_e.jpg,25.753614,-80.221466,"$600,000",House for sale,FOR_SALE
"7833 SW 103rd Pl, Miami, FL 33173",1680,3.0,3,De Beche Diaz Realty Inc,https://www.zillow.com/homedetails/7833-SW-103rd-Pl-Miami-FL-33173/44218309_zpid/,44218309,https://photos.zillowstatic.com/fp/a302b8a5da6ab25ee1d459e4e19b4c33-p_e.jpg,25.695032,-80.36008,"$560,000",Townhouse for sale,FOR_SALE
"780 NE 69th St APT 907, Miami, FL 33138",1229,2.0,2,Compass Florida LLC,https://www.zillow.com/homedetails/780-NE-69th-St-APT-907-Miami-FL-33138/43829741_zpid/,43829741,https://photos.zillowstatic.com/fp/c6d5f43c21f67178bee1182cb172788c-p_e.jpg,25.83887,-80.18001,"$450,000",Condo for sale,FOR_SALE
"186 SE 12th Ter APT 1609, Miami, FL 33131",1145,2.0,2,Weichert Realtors Capella Estates,https://www.zillow.com/homedetails/186-SE-12th-Ter-APT-1609-Miami-FL-33131/72293140_zpid/,72293140,https://photos.zillowstatic.com/fp/a7221f16c4b27ff70a9eca650234325d-p_e.jpg,25.761255,-80.1904,"$595,000",Condo for sale,FOR_SALE
"3659 Loquat Ave, Miami, FL 33133",1974,2.0,3,Laurie Finkelstein Reader Real,https://www.zillow.com/homedetails/3659-Loquat-Ave-Miami-FL-33133/43861416_zpid/,43861416,https://photos.zillowstatic.com/fp/c64d716cd7efd76091dccd6d633c8aa4-p_e.jpg,25.723797,-80.25266,"$1,495,000",House for sale,FOR_SALE
"3780 Loquat Ave, Miami, FL 33133",4287,6.0,5,"Boschetti Realty Group, LLC.",https://www.zillow.com/homedetails/3780-Loquat-Ave-Miami-FL-33133/162030274_zpid/,162030274,https://photos.zillowstatic.com/fp/8c5ec55c4e9a738fd61947018de86e74-p_e.jpg,25.723192,-80.25456,"$4,995,000",House for sale,FOR_SALE
"(undisclosed Address), Miami, FL 33126",1375,3.0,2,United Realty Group Inc,https://www.zillow.com/homedetails/Miami-FL-33126/43833890_zpid/,43833890,https://photos.zillowstatic.com/fp/0218bc2284f3d79d85857c936f151a5d-p_e.jpg,,,"$320,000",House for sale,FOR_SALE
"520 Brickell Key Dr APT A704, Miami, FL 33131",1624,3.0,3,Chatburn Real Estate Redefined,https://www.zillow.com/homedetails/520-Brickell-Key-Dr-APT-A704-Miami-FL-33131/43872361_zpid/,43872361,https://photos.zillowstatic.com/fp/2e9b28cc4af2f2bc26243cc676f55d9d-p_e.jpg,25.767235,-80.18427,"$745,000",Condo for sale,FOR_SALE
"234 NE 3rd St APT 1407, Miami, FL 33132",1185,2.0,2,"Capital R.E. Brokers, Inc.",https://www.zillow.com/homedetails/234-NE-3rd-St-APT-1407-Miami-FL-33132/70767171_zpid/,70767171,https://photos.zillowstatic.com/fp/b16cbfe92c004ffe87767116ff03294f-p_e.jpg,25.77689,-80.18967,"$435,000",Condo for sale,FOR_SALE
"1761 SW 14th St, Miami, FL 33145",3050,9.0,10,Lifestyle International Realty,https://www.zillow.com/homedetails/1761-SW-14th-St-Miami-FL-33145/43852532_zpid/,43852532,https://photos.zillowstatic.com/fp/11209bd9655e4eb7e0509dd652b594a0-p_e.jpg,25.760277,-80.22351,"$2,000,000",House for sale,FOR_SALE
"1185 NW 46th St, Miami, FL 33127",960,2.0,3,Berkshire Hathaway HomeServices Florida Realty,https://www.zillow.com/homedetails/1185-NW-46th-St-Miami-FL-33127/43811792_zpid/,43811792,https://photos.zillowstatic.com/fp/df1f72bf093112d336f167b0bcd2fedf-p_e.jpg,25.817537,-80.21565,"$419,000",House for sale,FOR_SALE
"780 NE 69th St APT 1707, Miami, FL 33138",1229,2.0,2,Keller Williams Eagle Realty,https://www.zillow.com/homedetails/780-NE-69th-St-APT-1707-Miami-FL-33138/43829748_zpid/,43829748,https://photos.zillowstatic.com/fp/c8330f3934422d352616c0032dcd06dc-p_e.jpg,25.83887,-80.18001,"$350,000",Condo for sale,FOR_SALE
"3575 NW 14th St, Miami, FL 33125",1591,2.0,3,All Luxury Realty LLC,https://www.zillow.com/homedetails/3575-NW-14th-St-Miami-FL-33125/43822242_zpid/,43822242,https://photos.zillowstatic.com/fp/f4b4f8fd4f18d967dea30d8f3a576601-p_e.jpg,25.786755,-80.25331,"$475,000",House for sale,FOR_SALE
"11000 SW 200th St UNIT 213, Miami, FL 33157",718,1.0,2,"Real Estate Craft, LLC.",https://www.zillow.com/homedetails/11000-SW-200th-St-UNIT-213-Miami-FL-33157/79854819_zpid/,79854819,https://photos.zillowstatic.com/fp/7cae8156f382049e7f92164e11f92ab8-p_e.jpg,25.580414,-80.37001,"$115,000",Condo for sale,FOR_SALE
"500 NE 29th St APT 906, Miami, FL 33137",762,1.0,1,Douglas Elliman,https://www.zillow.com/homedetails/500-NE-29th-St-APT-906-Miami-FL-33137/2083211125_zpid/,2083211125,https://photos.zillowstatic.com/fp/9732cdb7f49c54016453086d241cf740-p_e.jpg,25.804262,-80.186455,"$415,000",Condo for sale,FOR_SALE
"1751 SW 14th St, Miami, FL 33145",3320,3.0,4,Distinguished R.E. ServicesLLC,https://www.zillow.com/homedetails/1751-SW-14th-St-Miami-FL-33145/43852533_zpid/,43852533,https://photos.zillowstatic.com/fp/9de89d0151d1048bb816228a189fc1e7-p_e.jpg,25.76028,-80.22331,"$899,000",House for sale,FOR_SALE
"16123 SW 139th St, Miami, FL 33196",1610,2.0,4,RE/MAX Advance Realty II,https://www.zillow.com/homedetails/16123-SW-139th-St-Miami-FL-33196/44326910_zpid/,44326910,https://photos.zillowstatic.com/fp/2a1148194888f61e86b98edc12e4b334-p_e.jpg,25.637108,-80.45511,"$649,900",Foreclosure,FOR_SALE
"11522 SW 136th Ter, Miami, FL 33176",1565,3.0,4,Luft Realty,https://www.zillow.com/homedetails/11522-SW-136th-Ter-Miami-FL-33176/44288765_zpid/,44288765,https://photos.zillowstatic.com/fp/ef63dc7b7784679e317b8724ab7783b4-p_e.jpg,25.64098,-80.381485,"$545,000",House for sale,FOR_SALE
