Page,Url,Title,Image,Content,Ingredients,Portion,Cooking Time,Recipe Yield,Direction
1,https://www.bucataras.ro/retete/musaca-de-post-cu-ciuperci-96082.html,Musaca de post cu ciuperci,https://www.bucataras.ro/uploads/modules/news/96082/656x440_musaca-cu-ciuperci-de-post-631007.jpg," Astazi ne-am bucurat de acest preparat super gustos! Nu stiu de ce nu am facut pana acum musaca de post, dar azi asta mi-a venit in cap sa pregatesc. A iesit super, super buna si cu siguranta va intra in meniul nostru de post! Deasupra am pus felii de branza vegane, pe care o sa le vedeti si intr-o poza, ca sa va faceti o idee. Nu e neaparat sa folositi de la aceasta firma, insa cred ca stiti, ca acum gasiti multe produse vegane in magazine care sunt foarte bune pentru zilele de post! Daca va place musacaua pregatita de mine, o puteti incerca si voi. Daca doriti sa obtineti o felie perfecta, sa se vada straturile cum trebuie, sa nu o taiati fierbinte asa cum am procedat eu!","8-9 cartofi potriviti
2 cutii de ciuperci taiate (sau 700 gr ciuperci proaspete)
1 ceapa mare
1 morcov
1 ardei rosu
1 cutie rosii decojite intregi
1 lingura legume uscate
1/2 legatura marar verde
1 lingura potrivita amidon (sau 1 lingura plina cu fulgi de drojdie)
sare
piper
boia de ardei dulce
6 felii de branza vegana
2 linguri ulei de masline",8,90,,"Spalati cartofii, ii puneti intr-o oala cu apa la fiert. Cand sunt patrunsi, ii scoateti pe o farfurie, ii lasati sa se racoreasca. Desfaceti cutiile cu ciuperci, le spalati in 2-3 ape si le scurgeti. Morcovul il curatati si il taiati rondele. Puneti ciupercile cu morcovul in blender, le maruntiti, dar nu le faceti pasta, ci bucatele mai mari, sa semene cu carnea tocata. Ceapa curata o tocati marunt. Ardeiul rosu il curatati de cotor si semine, il taiati cubulete. Puneti o tigaie pe aragaz, turnati uleiul de masline. Adaugati amestecul de ciuperci cu morcov, ceapa si ardeiul. Amestecati bine, lasati sa scada lichidul. Adaugati 3/4 de cana cu apa. Puneti amestecul de legume uscate, sare, piper si boia dulce. Amestecati, lasati la foc potrivit sa scada tot lichidul. Rosiile decojite le puneti in blender, opriti 3-4 linguri din sucul loc. Le pasati pana obtineti un piure. Dupa ce a scazut tot lichidul din tigaie, puneti piureul de rosii si invartiti. Dupa 2-3 minute, dati focul la mic, puneti amidonul si amestecati toata compozitia cat mai bine. Dati tigaia deoparte. Tocati marunt mararul verde, il amestecati in compozitia obtinuta.  Cartofii racoriti ii decojiti si ii taiati felii. Intr-un vas yena, asezati un strat de cartofi, puneti feliile una langa alta. Asezati compozitia si o nivelati, apoi mai puneti un strat de cartofi. Ungeti deasupra cu sucul de rosii oprit, apoi asezati feliile de branza vegana.  Introduceti musacaua in cuptorul incins, la 180 de grade, pentru 35-40 de minute. Cand este gata, o scoateti din cuptor si o lasati sa se racoreasca putin!  A mers de minute cu niste gogosari in sos! Pofta buna! "
1,https://www.bucataras.ro/retete/mancare-de-fasole-verde-cu-naut-96112.html,Mancare de fasole verde cu naut,https://www.bucataras.ro/uploads/modules/news/96112/656x440_mancare-de-fasole-verde-cu-naut-631301.jpg,,"1 morcov
1 ceapa
1 ardei gras
400 gr fasole verde
150 gr naut fiert in prealabil
150 gr rosii pasate
2 linguri pasta de rosii
sare
piper negru macinat
1 foaie de dafin
cimbru uscat
marar verde
2-3 catei de usturoi
2 linguri ulei",4,60,,"Taiem morcovul semirondele, ardeiul gras cubulete si ceapa fin. Intr-o cratita punem la calit legumele in uleiul incins. Cand legumele s-au inmuiat, adaugam fasolea verde, apoi acoperim cu apa calda. Adaugam foaia de dafin si cimbru. Fierbem la foc mic pana legumele se inmoaie, apoi adaugam rosiile si nautul. Potrivim de sare si piper si fierbem pana se leaga sosul. Adaugam mararul tocat marunt si usturoiul tocat marunt."
1,https://www.bucataras.ro/retete/varza-calita-cu-cartofi-ca-la-kracovia-96117.html,Varza calita cu cartofi ca la Kracovia,https://www.bucataras.ro/uploads/modules/news/96117/656x440_varza-calita-cu-cartofi-ca-la-kracovia-631336.jpg,Va prezint o reteta poloneza de post delicioasa.,"3-4 cartofi mai mari
1/2 capatina varza cam de 1,5 kg
4 catei usturoi
4 linguri ulei
1 legatura verdeata ,marar sau patrunjel de care va place
1 morcov potrivit
1 varf cutit boia iute afumata(optional)
1/2 lingurita zahar
o ceapa
2 rosii sau jumatate de cutie rosii cubulete
3 -4 linguri pasta de rosii",4,30,"1) Cand nu este post ,la sfarsit adaugati 2-3 linguri de unt topit.
2) Nu fierbeti varza mult,riscati sa terciuiasca.
3) Alegeti varza coapta si crocanta.","Cartofii curatati si spalati ii taiem felii pe lung saram si piperam putin.  Ueiul il incalzim bine intr-un ceaunel de tuci,sau cratita in care fierbem sarmalele, adaugam cartofii si-i sotam pana devin usor aramii si aproape facuti. Scoatem cartofii pe un platou . In uleiul ramas ,adaugam ceapa taiata solzisor,cand a devenit sticloasa ,adaugam zaharul ,amestecam ,lasam un minut,apoi adaugam morcovul spalat si taiat feliute.Adaugam pasta de rosii, si rosiile ,totul sotam timp de 5 minute. Varza spalata si taiata grosier o adaugam in oala ,amestecam si acoperim cu capac. Cand varza s-a lasat un pic,adaugam cartofii,amestecam,acoperim cu capac. Mai lasam 15 min. La sfarsit,adaugam usturoiul zdrobit,verdeata,potrivim de sare si piper dupa gust ,adaugam boiaua iute (optional).Amestecam si mai lasam 2-3 minute. Oprim flacara si dupa 5 minute se poate servi.     Varza poloneza este gata! Se poate servi cu muraturi sau cu ce va place.      "
1,https://www.bucataras.ro/retete/fasole-batuta-96136.html,Fasole batuta,https://www.bucataras.ro/uploads/modules/news/96136/656x440_fasole-batuta-631542.jpg,Gustoasa si ca mancare de post si cu ceva afumatura,"500 gr fasole
2 cepe
3 linguri pasta de tomate
3-4 linguri de ulei
4-5 catei de usturoi
sare
piper
ardei boia afumat",6,90,,"Mai intai alegem boabele de fasole, le lasa cateva ore la inmuiat sau chiar peste noapte. Punem la fiert fasolea si o lasam sa dea in clocot. Schimbam apa fasolei si o punem din nou la fiert. Acoperim cratita cu un capac si din cand in cand verificam daca au fiert boabele. Nu se poata da cu exactitate un timp de fierbere, depinde foarte mult de tipul de fasole. Intre timp curatam ceapa, o tocam si o punem la calit. Adaugam si pasta de tomate si o cescuta de apa si lasam sa dea in clocot. Adaugam sare, piper si ardei boia.  Dupa ce a fiert fasolea o pasam cu un zdrobitor de cartofi sau cu ajutorul blenderului. Adaugam sare si piper dupa gust. Servim fasolea cu sosul de ceapa si cu usturoi pasat si marar verde tocat marunt. Pofta buna!"
1,https://www.bucataras.ro/retete/cartofi-in-sos-de-rosii-cu-usturoi-96158.html,Cartofi in sos de rosii cu usturoi,https://www.bucataras.ro/uploads/modules/news/96158/656x440_cartofi-in-sos-de-rosii-cu-usturoi-631789.jpg,Din categoria mancarurilor de post simple si rapide zilele acestea ne-am rasfatat cu cate o portie de cartofi in sos de rosii cu usturoi. ,"500 gr cartofi albi
2 cepe( alba si rosie)
3 căței de usturoi
400 gr pasta de rosii cu ardei copti
sare
piper
cimbru uscat
1/4 lingurita boia de ardei
30 ml de ulei
1/2 legatura de patrunjel verde",4,60,"1) Pastram un catel de usturoi pe care il adaugam razuit in mancare, spre final de fierbere. Va oferi un plus de gust picant si isi va pastra aroma.
2) Se poate adauga si marar verde.","   Cartofii se curata de coaja, se spala si se taie .Se face un amestec de ulei,oregano, cimbru,pudra de usturoi si sare. Se toarna uleiul cu condimente  peste cartofi si se amesteca .      Pregatiti o tava mare, cu hartie de copt si puneti cartofii. Se introduc in cuptorul preincalzit, timp de 2 ore,foc mic. Se intorc la fiecare 30 minute.    Salata de naut: nautul se scurge, se spala si se pune intr-un bol ,alaturi de ceapa verde taiata, marar, sare, ulei masline (putin) si castravete (taiat cubulete). Se amesteca si se serveste alaturi de cartofi."
1,https://www.bucataras.ro/retete/cartofi-la-cuptor-cu-salata-de-naut-96176.html,Cartofi la cuptor cu salata de naut,https://www.bucataras.ro/uploads/modules/news/96176/656x440_cartofi-la-cuptor-cu-salata-de-naut-631976.jpg,,"1,2 kg cartofi
60 ml ulei masline (de calitate,sau ulei floarea soarelui)
2 lg-te oregano
2 lg-ta cimbru
1 lg-ta usturoi pudra
1 lg-ta sare
1 conserva naut de 400 g (240 g scursa)
castravete
marar
ulei masline
sare
ceapa verde",2,120,,"
Coacem dovleacul si baconul, după care calim ceapă și usturoiul împreună cu ghimbirul. Stingem cu apa, adăugăm cartofii, laptele de cocos, oregano, sare si piper dupa gust fierbem până sunt fierte legumele după care adăugăm dovleacul si smantana de gătit, balconul îl sfaramam cat sa devina ca niste crutoane. Blendam totul reglam consistenta si gustul. 
Pur si simplu delicioasă.  
 
Pofta buna, dragilor!"
1,https://www.bucataras.ro/retete/supa-crema-de-dovleac-bucatarie-franceza-96235.html,Supa crema de dovleac (bucatarie franceza),https://www.bucataras.ro/uploads/modules/news/96235/656x440_supa-crema-de-dovleac-bucatarie-franceza-632624.jpg,Un preparat pe cat de inedit pe atât de gustos.,"Dovleac 600 gr,
ceapă 2 buc,
usturoi 3 buc, ghimbir 20 gr,
cartofi 450 gr,
lapte de cocos 300ml,
oregano 5 gr,
smantana de gătit 200ml,
bacon 50 gr,",6,60,1) Coacem dovleacul si cartofii pentru un plus de gust.,"Cartofii se spala bine si se fierb cu coaja cu tot in apa cu sare. Se lasa sa fiarba pana cand se patrund bine la testul cu furculita. Intre timp se prepara sosul de rosii cu usturoi. Se curata ceapa si usturoiul si se toaca marunt. Se pun la calit intr-o tigaie adanca cu ulei, la foc mediu. Se amesteca sa nu se arda si sa se caleasca uniform. Cand ceapa isi schimba culoarea se adauga si cativa stropi de apa fierbinte, pentru a nu capata gust de prajeala. Apoi se adauga pasta de rosii si se amesteca bine cu ingredientele din tigaie. Se mai pune o ceasca de apa si se lasa sosul sa fiarba 10-12 minute, timp in care se se adauga si condimente, dupa gust. Cartofii fierti se scurg, se trec prin apa rece si se curata. Se toaca in felii rotunde si se adauga in sosul de rosii. Se mai amesteca mancarea pe foc 5-6 minute, apoi se stinge focul si se adauga patrunjel verde, tocat. Se serveste calda cu muraturi sau o salata de legume proaspete."
1,https://www.bucataras.ro/retete/ghiveci-de-legume-cu-orez-brun-la-cuptor-96243.html,Ghiveci de legume cu orez brun la cuptor,https://www.bucataras.ro/uploads/modules/news/96243/656x440_ghiveci-de-legume-cu-orez-brun-la-cuptor-632757.jpg,,"1 ceapa rosie
1 morcov
1 ardei gras rosu
1 ardei gras portocaliu
100 gr fasole verde congelata
100 gr mazare congelata
1 cartof mare
1  dovlecel
100 gr naut fiert in prealabil
200 gr rosii pasate
100 gr orez brun
2 linguri ulei de masline
sare
piper negru macinat
2 foi de dafin
ierburi de Provence
patrunjel verde",4,60,,"Curatam legumele si le spalam. Taiem ceapa fin, morcovul semirondele, ardeiii grasi cubulete mai mari. Punem mai intai ceapa si morcovul la calit in uleiul incins, apoi ardeiul gras. Cand acestea s-au inmuiat usor adaugam fasolea verde si mazarea. Amestecam usor si stingem cu apa calda. Apa trebuie sa depaseasca de un deget legumele deja existente in vas. Acoperim cu un capac. Dovlecelul il taiem rondele putin mai groase, iar cartoful cuburi mari. Cand apa a inceput sa fiarba adaugam cartoful si dovlecel si fierbem 5 minute. Punem nautul, rosiile, orezul, sare, piper, condimentele, foile de dafin si dam vasul la cuptor la foc potrivit pana apa este absorbita in totalitate. Presaram deasupra patrunjel verde dupa ce am scos vasul din cuptor. Servim ca fel principal de post sau ca garnitura la gratar."
1,https://www.bucataras.ro/retete/aperitiv-placinte-cu-cartofi-la-panini-maker-de-post-96349.html,"Aperitiv placinte cu cartofi la Panini Maker, de post",https://www.bucataras.ro/uploads/modules/news/96349/656x440_placinte-cu-cartofi-la-panini-maker-breville-de-post-633985.jpg,"Am avut pofta de niste placinte cu cartofi preparate la acest aparat, asa ca m-am pus pe treaba. Fara sa imi dau seama, la final am constatat ca sunt de post. Au iesit super bune iar daca nu le vreti de post, puteti incerca diferite umpluturi cu sunca, cascaval, branza, ce va place voua. Ulterior am pregatit si ultima varianta, nu biruiam cu coptul lor la cat de repede se evaporau din farfurie.","500 g faina alba
1 lgt sare
5 g drojdie uscata
putin zahar
cca 250 ml apa calduta
2-3 lg ulei de masline
cartofi fierti in coaja
1-2 buc ceapa alba
ulei pt calit
1-2 lgt boia dulce
sare, piper dupa gust",4,90,"1) Aceste placinte se pot prepara si cu altfel de umpluturi, chiar si cu mere rase puse la borcan.","Pentru inceput pune soia la hidratat in apa fierbinte. Intr-o tigaie incapatoare pune uleiul la incins.  Ceapa curatata ,spalata o tai julien si o pui in uleiul incins amaestecand ,sa nu se arda. Cand ceapa a devenit sticloasa pune 50 ml. apa si lasa ceapa la inabusit 5 minute. Legumele congelate le-ai lasat sa se decongeleze si apoi le adaugi peste ceapa . Tot acum pune si cartoful curatat de coaja,spalat si taiat cubulete. Adauga 100 ml. apa si lasa pe foc moale pana se patrunde morcovul si cartoful. Condimenteaza cu sare,piper si cimbru sau cu ce condimente iti plac.   Cand toate legumele sunt patrunse adauga sucul de rosii si lasa la fiert 10 minute. patrunjelul spalat si tocat marunt il adaugi peste legume si opresti focul. Servesti cu muraturi sau o salata agreata de familie. Pofta buna!  "
1,https://www.bucataras.ro/retete/ghiveci-de-legume-cu-soia-96374.html,Ghiveci de legume cu soia,https://www.bucataras.ro/uploads/modules/news/96374/656x440_ghiveci-de-legume-cu-soia-634285.jpg,"Daca tot aveam legume in congelator m-am gandit sa mai eliberez  congelatorul si sa fac ,totusi ceva de mancare pentru masa de pranz. Ce a iesit a fost ceva bun!Legumele congelate  au avut :morcov,mazare,ardei,fasole verde,porumb.Am imbunatatit cu cartof.","500 g. mix de legume congelate
2 cepe mari
50 ml. ulei
2 cartofi
100 ml. suc de rosii
50 g. soia bucati
sare
piper
cimbru uscat
o legatura de patrumjel",4,90,"1) mazare,cartofi,fasole verde,soia,porumb,ardei gras,","Ciupercile le scoateti din cutie, le spalati si le lasati intr-o sita la scurs.. Ceapa curatata o tocati marunt. Morcovul decojit il taiati in doua pe lungime, apoi il faceti rondele. Ardeiul rosu, curatat de cotor si seminte, il taiati fasii. Intr-o cratita puneti uleiul la incins. Adaugati ceapa, morcovul si le sotati 2 minute, apoi puneti ciupercile si mai sotati 2 minute. Puneti si ardeiul rosu, amestecati bine, apoi presarati sare, piper, boia, foile de dafin si amestecul de legume uscate.  Turnati apa calda, cat sa acoperiti ciupercile. Puneti un capac si fierbeti la foc potrivit 25-30 de minute. Dupa acest timp, adaugati sosul de kapia si maslinele.  Mai fierbeti circa 10 minute sau pana este scazut lichidul atat cat va doriti. La final incorporati pasta de tomate si oregano uscat. Gustati sa vedeti daca mai trebuie sare. Mai lasati pe foc circa 2 minute.  O puteti servi simpla sau presarati verdeata deasupra, marar sau patrunjel, dupa plac.  Pofta buna! "
1,https://www.bucataras.ro/retete/mancare-de-ciuperci-cu-masline-96375.html,Mancare de ciuperci cu masline,https://www.bucataras.ro/uploads/modules/news/96375/656x440_mancare-de-ciuperci-cu-masline-634294.jpg,"Aceasta mancare este grozava pentru zilele de post. Nu se face deloc greu, nu are ingrediente sofisticate si iese foarte gustoasa. O puteti pregati si in celelalte zile, sa o serviti ca si garnitura langa o bucata de carne la gratar, cuptor sau tigaie. Eu am folosit ciuperci la conserva, dar merg foarte bine si cele proaspete.","3 cutii de ciuperci taiate de 400 gr (sau 1 kg ciuperci proaspete)
2 cepe
1 morcov
1 ardei rosu
2 linguri sos de kapia cu gogosari
100 gr masline negre fara samburi
2 linguri pasta de tomate
2 linguri ulei de masline
sare
piper
boia de ardei dulce
1 lingura amestec de legume uscate
2 foi de dafin
1 lingurita oregano uscat",4,90,,"Aluatul:  In bolul robotului se pune faina, sarea pe margine, drojdia si zaharul. Se toarna jumatate din cantitatea de apa calduta si se porneste mixerul pentru framantare. Se toarna cate putin din restul de apa calduta. Daca considerati ca mai este nevoie, mai adaugati putina apa. La final se toarna uleiul si se lasa sa framante bine aluatul pana devine omogen si nu se lipeste de peretii vasului. Cand este gata, se acopera aluatul si se lasa la dospit cca o ora. Umplutura:  Se fierb cartofii in coaja in apa cu putina sare. Dupa ce au fiert, se scurg de apa, se lasa sa se raceasca pentru a putea fi curatati. Se dau pe razatoarea cu gauri mari. Ceapa se curata, se taie marunt si se pune la calit intr-o cratita, cu uleiul. Cand incepe sa devina translucida, se pune boiaua, se amesteca repede sa nu se arda apoi se toarna cartofii. Se amesteca bine, se condimenteaza cu sare si piper, se mai lasa putin apoi se iau de pe foc. Se lasa sa se racoreasca. Se rupe din aluat o bucata care se intinde pe masa de lucru infainata. Se pune deasupra cartofii cu ceapa, lasand marginile libere. Se impacheteaza aluatul astfel incat sa nu iasa cartofii afara. Se aplatizeaza usor si se pune in aparatul bine incins. Se inchide aparatul si se lasa pana se rumeneste frumos placinta.  La fel se procedeaza si cu restul de aluat.  Se pot servi atat calde cat si reci, optional cu un iaurt, sana, kefir, etc. Pofta buna!"
1,https://www.bucataras.ro/retete/ciorba-de-fasole-verde-cu-soia-96380.html,Ciorba de fasole verde cu soia,https://www.bucataras.ro/uploads/modules/news/96380/656x440_ciorba-de-fasole-verde-cu-soia-634317.jpg,"Daca am facut ghiveci de legume cu soia si mi-a ramas soia, m-am gandit sa pun soia si la o ciorbita de legume.A iesit foarte buna si ne-a amagit papilele gustative:))))))","50 g. soia bucati
o ceapa
un morcov
o bucata radacina mica de telina
o radacina patrunjel
o mana fasole verde
2-3 lnguri mazare
2 linguri ulei
150 ml. suc de rosii
4 linguri bulion de corcoduse
2-3 linguri leustean
1/2 rotocol de fidea",6,90,,"Intr-o oala de 3l. am pus la fiert 2l. de apa. 
Ceapa, morcovul, radacina de patrunjel si telina curatate,spalate si tocate in cuburi mici le-am pus in oala cu apa. Soia am hidratat-o in apa clocotita. 
Mazarea, fasolea verde, leusteanul le-am avut la congelator. Asa ca le-am scos din congelator si le-am pus la fiert. Legume au fiert circa 30 minute. Am adaugat soia hidratata si am lasat la fiert 5 min. Peste legume am adaugat sucul de rosii si bulionul de corcoduse pentru acrit. Le-am lasat inca 5 minute la fiert ,apoi am adaugat uleiul care a fiert 2 min. Am stins focul si am adaugat leusteanul tocat. Se sareaza dupa gust .    "
1,https://www.bucataras.ro/retete/ardei-si-sarmalute-cu-ciuperci-si-orez-de-post-96446.html,"Ardei si sarmalute cu ciuperci si orez, de post",https://www.bucataras.ro/uploads/modules/news/96446/656x440_ardei-si-sarmalute-cu-ciuperci-si-orez-de-post-635031.jpg,"Sarmalele sunt una din mâncărurile mele preferate, dar îmi plac în egală măsură și ardeii umpluți, roșii/gulioare umplute sau sarmalele învelite în frunză de viță de vie. De data asta m-am gândit la ardei umpluți, cu ciuperci (ghebe măcinate, din propria cămară) și orez, de post. Dar mi-a rămas ceva compoziție așa că am făcut și sarmăluțe-n foi de viță, tot de post!","8 ardei și frunze de viță de vie, din congelator
1/2 kg ciuperci champignon/pleurotus
1 ceapă mai mare
2 rădăcini de morcov
1 rădăcină pătrunjel
1 bucată mică de țelină
200-250 ml suc de roșii (sau pastă de tomate)
5-6 linguri de ulei de floarea soarelui, pentru sotat legumele
2 pahare cu orez
sare de bucătărie, după gust
piper măcinat, după gust
boia de ardei dulce, după gust",8,90,"1) Dacă vă place, puteți folosi boia de ardei iute.
2) Puteți folosi orice fel de ciuperci aveți la îndemână.
3) Puneți și o ceapă crudă la umplutură și ardeii/sarmalele vor avea un gust aparte.
4) În loc de suc de roșii puteți folosi 2-3 linguri de pastă de tomate sau roșii proaspete.
5) Nu strângeți prea tare sarmalele, când le modelați, ca să nu se crape la fiert.
6) Când scade apa, mai adăugați dacă este nevoie, pentru ca să fie mereu acoperite și să fiarbă bine.
7) Pentru sarmale puteți folosi și varză dulce/acră sau frunze de hrean, ștevie sau podbal!
8) Puteți folosi și ardei proaspeți, dar va trebui să-i curățăm de cotor și să-i opărim în apă cu puțină sare, înainte să-i umplem.
9) La fiert puteți să folosiți și o crenguță de cimbru sau mărar uscat (sau verde), dacă vă place.
10) Puteți servi ardeii/sarmalele și cu smântână dar nu vor mai fi de post!","Se scot ardeii și frunzele de viță de vie, din congelator, ca să se dezghețe. Se alege orezul, se spală bine, după care se pune într-o sită la scurs. Între timp se curăță ceapa,  ciupercile ,  morcovii, pătrunjelul și țelina  și se spală bine.  Ceapa  și ciupercile  s e t oacă  mărunt  iar morcovii, pătrunjelul și țelina se dau prin răzătoarea mică  sau mare, după preferință . O bservație:  Eu am folosit  1 borcan de 800 ml cu c iuperci  măcinate (ghebe), din cămară  iar ceapa și legumele le-am mărunțit cu un chopper! S e toarnă uleiul într-o tigaie, se încinge bine și se  sotează ceapa împreună cu rădăcinoasele (morcovul, pătrunjelul și țelina).  S e  adaugă  apoi  orezul,  ciupercile  și sucul de roșii și se lasă să fiarbă împreună  cca.  10 – 15 minute,  până ce scade apa lăsată de ciuperci  și de la sucul de roșii , amestecând ca să nu se prindă de fundul tigăii. Se ia de pe foc și se lasă la răcit.  Se asezonează cu condimente, după gust și preferință. După ce mixtul de  legume  s-a răcit,  începem să umplet ardeii și  s ă împachetăm sarmalele !  Nu  le  umplem la refuz, deoarece orezul se umflă, prin fierbere! Ardeii îi punem într-un vas potrivit, în așa fel încât să nu se răstoarne. La nevoie punem deasupra, o farfurie ca să-i mențină mereu acoperiți. Așez ăm sarmalele  în tr-un  vas, iar deasupra pune m  un capac mai mic sau o farfurie (eventual de tablă) ca să împiedice  sarmalele  să se ridice la suprafață și să fie mereu acoperite, ca să fiarbă bine. Turn ăm  apă până ce acoperă ardeii/sarmalele și  lăsăm  să fiarbă la foc mic, ca să nu se împrăștie compoziția. Dacă scade apa, mai  ad ă ugă m  pentru ca  ardeii/ sarmalele  să fie mereu acoperite. După  cam o oră,   o pr im  focul (gustă m  dacă sunt fierte!) și  l ă să m  să se răcească cu capacul pus pe oală.  S-ar putea să nu dureze  nici măcar o oră,  deoarece legumele fierb  mult  mai repede decât carnea. Ardeii/s armalele  de post, cu ciuperci și orez,  se pot servi cu mămăliguță  și ardei iute  dacă  doriți . Poftă bună!    "
